suite,file,golden,golden_px,golden_max,calib,calib_px,hakux_px,hakux_max
Blend_tests,#spot_0_SUB.png,identical,,,identical,,0,0
Blend_tests,#spot_1-cA_ADD.png,identical,,,identical,,0,0
Blend_tests,#spot_1-cA_MAX.png,identical,,,identical,,0,0
Blend_tests,#spot_1-cA_MIN.png,identical,,,identical,,0,0
Blend_tests,#spot_1-cA_REVSUB.png,identical,,,identical,,0,0
Blend_tests,#spot_1-cA_SADD.png,identical,,,identical,,0,0
Blend_tests,#spot_1-cA_SREVSUB.png,identical,,,identical,,0,0
Blend_tests,#spot_1-cA_SUB.png,identical,,,identical,,0,0
Blend_tests,#spot_1-cRGB_ADD.png,identical,,,identical,,0,0
Blend_tests,#spot_1-cRGB_MAX.png,identical,,,identical,,0,0
Blend_tests,#spot_1-cRGB_MIN.png,identical,,,identical,,0,0
Blend_tests,#spot_1-cRGB_REVSUB.png,identical,,,identical,,0,0
Blend_tests,#spot_1-cRGB_SADD.png,identical,,,identical,,0,0
Blend_tests,#spot_1-cRGB_SREVSUB.png,identical,,,identical,,0,0
Blend_tests,#spot_1-cRGB_SUB.png,identical,,,identical,,0,0
Blend_tests,#spot_1-dstA_ADD.png,identical,,,identical,,0,0
Blend_tests,#spot_1-dstA_MAX.png,identical,,,identical,,0,0
Blend_tests,#spot_1-dstA_MIN.png,identical,,,identical,,0,0
Blend_tests,#spot_1-dstA_REVSUB.png,identical,,,identical,,0,0
Blend_tests,#spot_1-dstA_SADD.png,identical,,,identical,,0,0
Blend_tests,#spot_1-dstA_SREVSUB.png,identical,,,identical,,0,0
Blend_tests,#spot_1-dstA_SUB.png,identical,,,identical,,0,0
Blend_tests,#spot_1-dstRGB_ADD.png,identical,,,identical,,0,0
Blend_tests,#spot_1-dstRGB_MAX.png,identical,,,identical,,0,0
Blend_tests,#spot_1-dstRGB_MIN.png,identical,,,identical,,0,0
Blend_tests,#spot_1-dstRGB_REVSUB.png,identical,,,identical,,0,0
Blend_tests,#spot_1-dstRGB_SADD.png,identical,,,identical,,0,0
Blend_tests,#spot_1-dstRGB_SREVSUB.png,identical,,,identical,,0,0
Blend_tests,#spot_1-dstRGB_SUB.png,identical,,,identical,,0,0
Blend_tests,#spot_1-srcA_ADD.png,identical,,,identical,,0,0
Blend_tests,#spot_1-srcA_MAX.png,identical,,,identical,,0,0
Blend_tests,#spot_1-srcA_MIN.png,identical,,,identical,,0,0
Blend_tests,#spot_1-srcA_REVSUB.png,identical,,,identical,,0,0
Blend_tests,#spot_1-srcA_SADD.png,identical,,,identical,,0,0
Blend_tests,#spot_1-srcA_SREVSUB.png,identical,,,identical,,0,0
Blend_tests,#spot_1-srcA_SUB.png,identical,,,identical,,0,0
Blend_tests,#spot_1-srcRGB_ADD.png,identical,,,identical,,0,0
Blend_tests,#spot_1-srcRGB_MAX.png,identical,,,identical,,0,0
Blend_tests,#spot_1-srcRGB_MIN.png,identical,,,identical,,0,0
Blend_tests,#spot_1-srcRGB_REVSUB.png,identical,,,identical,,0,0
Blend_tests,#spot_1-srcRGB_SADD.png,identical,,,identical,,0,0
Blend_tests,#spot_1-srcRGB_SREVSUB.png,identical,,,identical,,0,0
Blend_tests,#spot_1-srcRGB_SUB.png,identical,,,identical,,0,0
Blend_tests,#spot_1_ADD.png,identical,,,identical,,0,0
Blend_tests,#spot_1_MAX.png,identical,,,identical,,0,0
Blend_tests,#spot_1_MIN.png,identical,,,identical,,0,0
Blend_tests,#spot_1_REVSUB.png,identical,,,identical,,0,0
Blend_tests,#spot_1_SADD.png,identical,,,identical,,0,0
Blend_tests,#spot_1_SREVSUB.png,identical,,,identical,,0,0
Blend_tests,#spot_1_SUB.png,identical,,,identical,,0,0
Blend_tests,#spot_cA_ADD.png,identical,,,identical,,0,0
Blend_tests,#spot_cA_MAX.png,identical,,,identical,,0,0
Blend_tests,#spot_cA_MIN.png,identical,,,identical,,0,0
Blend_tests,#spot_cA_REVSUB.png,identical,,,identical,,0,0
Blend_tests,#spot_cA_SADD.png,identical,,,identical,,0,0
Blend_tests,#spot_cA_SREVSUB.png,identical,,,identical,,0,0
Blend_tests,#spot_cA_SUB.png,identical,,,identical,,0,0
Blend_tests,#spot_cRGB_ADD.png,identical,,,identical,,0,0
Blend_tests,#spot_cRGB_MAX.png,identical,,,identical,,0,0
Blend_tests,#spot_cRGB_MIN.png,identical,,,identical,,0,0
Blend_tests,#spot_cRGB_REVSUB.png,identical,,,identical,,0,0
Blend_tests,#spot_cRGB_SADD.png,identical,,,identical,,0,0
Blend_tests,#spot_cRGB_SREVSUB.png,identical,,,identical,,0,0
Blend_tests,#spot_cRGB_SUB.png,identical,,,identical,,0,0
Blend_tests,#spot_dstA_ADD.png,identical,,,identical,,0,0
Blend_tests,#spot_dstA_MAX.png,identical,,,identical,,0,0
Blend_tests,#spot_dstA_MIN.png,identical,,,identical,,0,0
Blend_tests,#spot_dstA_REVSUB.png,identical,,,identical,,0,0
Blend_tests,#spot_dstA_SADD.png,identical,,,identical,,0,0
Blend_tests,#spot_dstA_SREVSUB.png,identical,,,identical,,0,0
Blend_tests,#spot_dstA_SUB.png,identical,,,identical,,0,0
Blend_tests,#spot_dstRGB_ADD.png,identical,,,identical,,0,0
Blend_tests,#spot_dstRGB_MAX.png,identical,,,identical,,0,0
Blend_tests,#spot_dstRGB_MIN.png,identical,,,identical,,0,0
Blend_tests,#spot_dstRGB_REVSUB.png,identical,,,identical,,0,0
Blend_tests,#spot_dstRGB_SADD.png,identical,,,identical,,0,0
Blend_tests,#spot_dstRGB_SREVSUB.png,identical,,,identical,,0,0
Blend_tests,#spot_dstRGB_SUB.png,identical,,,identical,,0,0
Blend_tests,#spot_srcA_ADD.png,identical,,,identical,,0,0
Blend_tests,#spot_srcA_MAX.png,identical,,,identical,,0,0
Blend_tests,#spot_srcA_MIN.png,identical,,,identical,,0,0
Blend_tests,#spot_srcA_REVSUB.png,identical,,,identical,,0,0
Blend_tests,#spot_srcA_SADD.png,identical,,,identical,,0,0
Blend_tests,#spot_srcA_SREVSUB.png,identical,,,identical,,0,0
Blend_tests,#spot_srcA_SUB.png,identical,,,identical,,0,0
Blend_tests,#spot_srcAsat_ADD.png,identical,,,identical,,0,0
Blend_tests,#spot_srcAsat_MAX.png,identical,,,identical,,0,0
Blend_tests,#spot_srcAsat_MIN.png,identical,,,identical,,0,0
Blend_tests,#spot_srcAsat_REVSUB.png,identical,,,identical,,0,0
Blend_tests,#spot_srcAsat_SADD.png,identical,,,identical,,0,0
Blend_tests,#spot_srcAsat_SREVSUB.png,identical,,,identical,,0,0
Blend_tests,#spot_srcAsat_SUB.png,identical,,,identical,,0,0
Blend_tests,#spot_srcRGB_ADD.png,identical,,,identical,,0,0
Blend_tests,#spot_srcRGB_MAX.png,identical,,,identical,,0,0
Blend_tests,#spot_srcRGB_MIN.png,identical,,,identical,,0,0
Blend_tests,#spot_srcRGB_REVSUB.png,identical,,,identical,,0,0
Blend_tests,#spot_srcRGB_SADD.png,identical,,,identical,,0,0
Blend_tests,#spot_srcRGB_SREVSUB.png,identical,,,identical,,0,0
Blend_tests,#spot_srcRGB_SUB.png,identical,,,identical,,0,0
Bump_env_lum,BumpEnvLum_A1R5G5B5.png,identical,,,identical,,42313,110
Bump_env_lum,BumpEnvLum_A1R5G5B5_L.png,identical,,,identical,,42313,110
Bump_env_lum,BumpEnvLum_A4R4G4B4.png,identical,,,identical,,53014,110
Bump_env_lum,BumpEnvLum_A4R4G4B4_L.png,identical,,,identical,,53014,110
Bump_env_lum,BumpEnvLum_A8.png,identical,,,identical,,1576,110
Bump_env_lum,BumpEnvLum_A8B8G8R8.png,identical,,,identical,,52764,110
Bump_env_lum,BumpEnvLum_A8B8G8R8_L.png,identical,,,identical,,52764,110
Bump_env_lum,BumpEnvLum_A8R8G8B8.png,identical,,,identical,,52764,110
Bump_env_lum,BumpEnvLum_A8R8G8B8_L.png,identical,,,identical,,52764,110
Bump_env_lum,BumpEnvLum_A8Y8.png,identical,,,identical,,29382,47
Bump_env_lum,BumpEnvLum_A8_L.png,identical,,,identical,,1576,110
Bump_env_lum,BumpEnvLum_AY8.png,identical,,,identical,,29382,47
Bump_env_lum,BumpEnvLum_AY8_L.png,identical,,,identical,,29382,47
Bump_env_lum,BumpEnvLum_B8G8R8A8.png,identical,,,identical,,52764,110
Bump_env_lum,BumpEnvLum_B8G8R8A8_L.png,identical,,,identical,,52764,110
Bump_env_lum,BumpEnvLum_DXT1.png,identical,,,identical,,1924,33
Bump_env_lum,BumpEnvLum_G8B8.png,identical,,,identical,,56962,54
Bump_env_lum,BumpEnvLum_G8B8_L.png,identical,,,identical,,56962,54
Bump_env_lum,BumpEnvLum_R16B16.png,identical,,,identical,,83904,121
Bump_env_lum,BumpEnvLum_R16B16_L.png,identical,,,identical,,83904,121
Bump_env_lum,BumpEnvLum_R5G6B5.png,identical,,,identical,,42313,110
Bump_env_lum,BumpEnvLum_R5G6B5_L.png,identical,,,identical,,42313,110
Bump_env_lum,BumpEnvLum_R6G5B5.png,identical,,,identical,,38153,110
Bump_env_lum,BumpEnvLum_R6G5B5_B.png,identical,,,identical,,30602,110
Bump_env_lum,BumpEnvLum_R6G5B5_B_R90.png,identical,,,identical,,28387,110
Bump_env_lum,BumpEnvLum_R6G5B5_R90.png,identical,,,identical,,36972,72
Bump_env_lum,BumpEnvLum_R8B8.png,identical,,,identical,,53791,110
Bump_env_lum,BumpEnvLum_R8G8B8A8.png,identical,,,identical,,52764,110
Bump_env_lum,BumpEnvLum_R8G8B8A8_L.png,identical,,,identical,,52764,110
Bump_env_lum,BumpEnvLum_UYVY_L.png,identical,,,identical,,111496,127
Bump_env_lum,BumpEnvLum_X1R5G5B5.png,identical,,,identical,,42313,110
Bump_env_lum,BumpEnvLum_X1R5G5B5_L.png,identical,,,identical,,42313,110
Bump_env_lum,BumpEnvLum_X8R8G8B8.png,identical,,,identical,,52764,110
Bump_env_lum,BumpEnvLum_X8R8G8B8_B.png,identical,,,identical,,30565,110
Bump_env_lum,BumpEnvLum_X8R8G8B8_B_R90.png,identical,,,identical,,28651,110
Bump_env_lum,BumpEnvLum_X8R8G8B8_L.png,identical,,,identical,,52764,110
Bump_env_lum,BumpEnvLum_X8R8G8B8_R90.png,identical,,,identical,,51560,71
Bump_env_lum,BumpEnvLum_Y16.png,identical,,,identical,,1576,110
Bump_env_lum,BumpEnvLum_Y16_L.png,identical,,,identical,,1576,110
Bump_env_lum,BumpEnvLum_Y8.png,identical,,,identical,,29382,47
Bump_env_lum,BumpEnvLum_Y8_L.png,identical,,,identical,,29382,47
Bump_env_lum,BumpEnvLum_YUY2_L.png,identical,,,identical,,111496,127
Bump_map,BumpMap_A1R5G5B5.png,identical,,,identical,,2784,221
Bump_map,BumpMap_A1R5G5B5_L.png,identical,,,identical,,2784,221
Bump_map,BumpMap_A4R4G4B4.png,identical,,,identical,,2852,221
Bump_map,BumpMap_A4R4G4B4_L.png,identical,,,identical,,2852,221
Bump_map,BumpMap_A8.png,identical,,,identical,,1576,221
Bump_map,BumpMap_A8B8G8R8.png,identical,,,identical,,3895,221
Bump_map,BumpMap_A8B8G8R8_L.png,identical,,,identical,,3895,221
Bump_map,BumpMap_A8R8G8B8.png,identical,,,identical,,3895,221
Bump_map,BumpMap_A8R8G8B8_L.png,identical,,,identical,,3895,221
Bump_map,BumpMap_A8Y8.png,identical,,,identical,,1576,221
Bump_map,BumpMap_A8_L.png,identical,,,identical,,1576,221
Bump_map,BumpMap_AY8.png,identical,,,identical,,1576,221
Bump_map,BumpMap_AY8_L.png,identical,,,identical,,1576,221
Bump_map,BumpMap_B8G8R8A8.png,identical,,,identical,,3895,221
Bump_map,BumpMap_B8G8R8A8_L.png,identical,,,identical,,3895,221
Bump_map,BumpMap_DXT1.png,identical,,,identical,,1924,221
Bump_map,BumpMap_G8B8.png,identical,,,identical,,3895,221
Bump_map,BumpMap_G8B8_B.png,identical,,,identical,,2860,221
Bump_map,BumpMap_G8B8_B_R90.png,identical,,,identical,,1998,221
Bump_map,BumpMap_G8B8_L.png,identical,,,identical,,3895,221
Bump_map,BumpMap_G8B8_R90.png,identical,,,identical,,1845,221
Bump_map,BumpMap_R16B16.png,identical,,,identical,,668,221
Bump_map,BumpMap_R16B16_B.png,identical,,,identical,,711,221
Bump_map,BumpMap_R16B16_L.png,identical,,,identical,,1576,221
Bump_map,BumpMap_R5G6B5.png,identical,,,identical,,3416,221
Bump_map,BumpMap_R5G6B5_L.png,identical,,,identical,,3416,221
Bump_map,BumpMap_R6G5B5.png,identical,,,identical,,2784,221
Bump_map,BumpMap_R8B8.png,identical,,,identical,,1576,221
Bump_map,BumpMap_R8G8B8A8.png,identical,,,identical,,3895,221
Bump_map,BumpMap_R8G8B8A8_L.png,identical,,,identical,,3895,221
Bump_map,BumpMap_UYVY_L.png,identical,,,identical,,111496,255
Bump_map,BumpMap_X1R5G5B5.png,identical,,,identical,,2784,221
Bump_map,BumpMap_X1R5G5B5_L.png,identical,,,identical,,2784,221
Bump_map,BumpMap_X8R8G8B8.png,identical,,,identical,,3895,221
Bump_map,BumpMap_X8R8G8B8_L.png,identical,,,identical,,3895,221
Bump_map,BumpMap_Y16.png,identical,,,identical,,22374,221
Bump_map,BumpMap_Y16_L.png,identical,,,identical,,22374,221
Bump_map,BumpMap_Y8.png,identical,,,identical,,1576,221
Bump_map,BumpMap_Y8_L.png,identical,,,identical,,1576,221
Bump_map,BumpMap_YUY2_L.png,identical,,,identical,,111496,255
Clear,C00000000_Depth_n.png,identical,,,identical,,0,0
Clear,C00000000_Depth_n_ZB.png,identical,,,identical,,0,0
Clear,C00000000_Depth_y.png,identical,,,identical,,0,0
Clear,C00000000_Depth_y_ZB.png,identical,,,identical,,0,0
Clear,C00000001_Depth_n.png,identical,,,identical,,0,0
Clear,C00000001_Depth_n_ZB.png,identical,,,identical,,0,0
Clear,C00000001_Depth_y.png,identical,,,identical,,0,0
Clear,C00000001_Depth_y_ZB.png,identical,,,identical,,0,0
Clear,C00000100_Depth_n.png,identical,,,identical,,0,0
Clear,C00000100_Depth_n_ZB.png,identical,,,identical,,0,0
Clear,C00000100_Depth_y.png,identical,,,identical,,0,0
Clear,C00000100_Depth_y_ZB.png,identical,,,identical,,0,0
Clear,C00010000_Depth_n.png,identical,,,identical,,0,0
Clear,C00010000_Depth_n_ZB.png,identical,,,identical,,0,0
Clear,C00010000_Depth_y.png,identical,,,identical,,0,0
Clear,C00010000_Depth_y_ZB.png,identical,,,identical,,0,0
Clear,C01000000_Depth_n.png,identical,,,identical,,0,0
Clear,C01000000_Depth_n_ZB.png,identical,,,identical,,0,0
Clear,C01000000_Depth_y.png,identical,,,identical,,0,0
Clear,C01000000_Depth_y_ZB.png,identical,,,identical,,0,0
Clear,C01010101_Depth_n.png,identical,,,identical,,0,0
Clear,C01010101_Depth_n_ZB.png,identical,,,identical,,0,0
Clear,C01010101_Depth_y.png,identical,,,identical,,0,0
Clear,C01010101_Depth_y_ZB.png,identical,,,identical,,0,0
Clear,SCF_R5G6B5.png,differs,281772,255,differs,281772,40920,159
Clear,SCF_X1A7R8G8B8_O1A7R8G8B8.png,differs,235430,255,differs,235430,98208,255
Clear,SCF_X1A7R8G8B8_Z1A7R8G8B8.png,differs,255912,255,differs,255912,73752,204
Clear,SCF_X1R5G5B5_O1R5G5B5.png,differs,280822,255,differs,280822,40920,158
Clear,SCF_X8R8G8B8_O8R8G8B8.png,differs,207034,255,differs,207034,81840,204
Clear,SCF_X8R8G8B8_Z8R8G8B8.png,differs,256196,255,differs,256196,40920,204
Clear,SFC_A8R8G8B8.png,differs,244700,255,differs,244700,81840,255
Clear,SFC_X1R5G5B5_Z1R5G5B5.png,differs,280832,255,differs,280832,40920,158
Color_Zeta_Disable,MaskOff_ZB.png,identical,,,identical,,0,0
Color_key,FixedTex_Alpha.png,identical,,,identical,,242,247
Color_key,FixedTex_AlphaColor.png,identical,,,identical,,242,247
Color_key,FixedTex_Color.png,identical,,,identical,,242,247
Color_key,FixedTex_Disabled.png,identical,,,identical,,242,152
Color_key,IgnAlphaCh_FixedTex_Alpha.png,identical,,,identical,,242,153
Color_key,IgnAlphaCh_FixedTex_AlphaColor.png,identical,,,identical,,242,255
Color_key,IgnAlphaCh_FixedTex_Color.png,identical,,,identical,,242,255
Color_key,IgnAlphaCh_FixedTex_Disabled.png,identical,,,identical,,242,153
Color_key,IgnAlphaCh_ProgTex_Alpha.png,identical,,,identical,,0,0
Color_key,IgnAlphaCh_ProgTex_AlphaColor.png,identical,,,identical,,0,0
Color_key,IgnAlphaCh_ProgTex_Color.png,identical,,,identical,,0,0
Color_key,IgnAlphaCh_ProgTex_Disabled.png,identical,,,identical,,0,0
Color_key,ProgTex_Alpha.png,identical,,,identical,,0,0
Color_key,ProgTex_AlphaColor.png,identical,,,identical,,0,0
Color_key,ProgTex_Color.png,identical,,,identical,,0,0
Color_key,ProgTex_Disabled.png,identical,,,identical,,0,0
Color_key,UnsampledTex.png,identical,,,identical,,0,0
Color_key,XAlphaFormat.png,identical,,,identical,,0,0
Color_mask_blend,C00010101_O32774_S772_D0.png,identical,,,identical,,17633,2
Color_zeta_overlap,AdjacentWithAA.png,identical,,,identical,,0,0
Color_zeta_overlap,AdjacentWithClipOffset_l.png,identical,,,identical,,0,0
Color_zeta_overlap,AdjacentWithClipOffset_sz.png,identical,,,identical,,0,0
Color_zeta_overlap,ColorIntoZeta.png,identical,,,identical,,0,0
Color_zeta_overlap,ColorIntoZeta_ZB.png,differs,6964,220,differs,9376,131495,220
Color_zeta_overlap,Swap.png,identical,,,identical,,165447,4
Color_zeta_overlap,Swap_ZB.png,identical,,,identical,,141125,255
Color_zeta_overlap,ZetaIntoColor.png,differs,29310,84,differs,16664,102255,219
Color_zeta_overlap,ZetaIntoColor_ZB.png,identical,,,identical,,0,0
Combiner,AlphaFromBlue.png,identical,,,identical,,5725,17
Combiner,ColorAlphaIndependence.png,identical,,,identical,,0,0
Combiner,CombinerOps.png,identical,,,identical,,13689,17
Combiner,Flags.png,identical,,,identical,,0,0
Combiner,Independence.png,identical,,,identical,,0,0
Combiner,Mux.png,identical,,,identical,,0,0
Combiner,SpecialInputs.png,identical,,,identical,,5487,17
Combiner,UnboundTexSampler.png,identical,,,identical,,0,0
Context_switch,GRZero.png,identical,,,identical,,70444,2
DMA_corruption_around_surfaces,DMAOverlap.png,identical,,,identical,,0,0
DMA_corruption_around_surfaces,xemuReadFromFileIntoSurface.png,identical,,,identical,,90912,255
DMA_corruption_around_surfaces,xemuReadFromFileIntoTexture.png,identical,,,identical,,0,0
Degenerate_begin_end,BeginWithoutEnd.png,identical,,,identical,,8429,2
Depth_Clamp,depth_clamp_W0_C0_ZB0_FR0_VSH0.png,identical,,,identical,,57,255
Depth_Clamp,depth_clamp_W0_C0_ZB0_FR0_VSH1.png,identical,,,identical,,57,255
Depth_Clamp,depth_clamp_W0_C0_ZB0_FR1_VSH0.png,identical,,,identical,,58,255
Depth_Clamp,depth_clamp_W0_C0_ZB0_FR1_VSH1.png,identical,,,identical,,58,255
Depth_Clamp,depth_clamp_W0_C0_ZB1_FR0_VSH0.png,identical,,,identical,,18,255
Depth_Clamp,depth_clamp_W0_C0_ZB1_FR0_VSH1.png,identical,,,identical,,18,255
Depth_Clamp,depth_clamp_W0_C0_ZB1_FR1_VSH0.png,identical,,,identical,,66,255
Depth_Clamp,depth_clamp_W0_C0_ZB1_FR1_VSH1.png,identical,,,identical,,66,255
Depth_Clamp,depth_clamp_W0_C1_ZB0_FR0_VSH0.png,identical,,,identical,,60,255
Depth_Clamp,depth_clamp_W0_C1_ZB0_FR0_VSH1.png,identical,,,identical,,60,255
Depth_Clamp,depth_clamp_W0_C1_ZB0_FR1_VSH0.png,identical,,,identical,,58,255
Depth_Clamp,depth_clamp_W0_C1_ZB0_FR1_VSH1.png,identical,,,identical,,58,255
Depth_Clamp,depth_clamp_W0_C1_ZB1_FR0_VSH0.png,identical,,,identical,,60,255
Depth_Clamp,depth_clamp_W0_C1_ZB1_FR0_VSH1.png,identical,,,identical,,60,255
Depth_Clamp,depth_clamp_W0_C1_ZB1_FR1_VSH0.png,identical,,,identical,,66,255
Depth_Clamp,depth_clamp_W0_C1_ZB1_FR1_VSH1.png,identical,,,identical,,66,255
Depth_Clamp,depth_clamp_W1_C0_ZB0_FR0_VSH0.png,identical,,,identical,,57,255
Depth_Clamp,depth_clamp_W1_C0_ZB0_FR0_VSH1.png,identical,,,identical,,57,255
Depth_Clamp,depth_clamp_W1_C0_ZB0_FR1_VSH0.png,identical,,,identical,,58,255
Depth_Clamp,depth_clamp_W1_C0_ZB0_FR1_VSH1.png,identical,,,identical,,58,255
Depth_Clamp,depth_clamp_W1_C0_ZB1_FR0_VSH0.png,identical,,,identical,,9,255
Depth_Clamp,depth_clamp_W1_C0_ZB1_FR0_VSH1.png,identical,,,identical,,9,255
Depth_Clamp,depth_clamp_W1_C0_ZB1_FR1_VSH0.png,identical,,,identical,,66,255
Depth_Clamp,depth_clamp_W1_C0_ZB1_FR1_VSH1.png,identical,,,identical,,66,255
Depth_Clamp,depth_clamp_W1_C1_ZB0_FR0_VSH0.png,identical,,,identical,,60,255
Depth_Clamp,depth_clamp_W1_C1_ZB0_FR0_VSH1.png,identical,,,identical,,60,255
Depth_Clamp,depth_clamp_W1_C1_ZB0_FR1_VSH0.png,identical,,,identical,,58,255
Depth_Clamp,depth_clamp_W1_C1_ZB0_FR1_VSH1.png,identical,,,identical,,58,255
Depth_Clamp,depth_clamp_W1_C1_ZB1_FR0_VSH0.png,identical,,,identical,,60,255
Depth_Clamp,depth_clamp_W1_C1_ZB1_FR0_VSH1.png,identical,,,identical,,60,255
Depth_Clamp,depth_clamp_W1_C1_ZB1_FR1_VSH0.png,identical,,,identical,,66,255
Depth_Clamp,depth_clamp_W1_C1_ZB1_FR1_VSH1.png,identical,,,identical,,66,255
Depth_Clamp,depth_equal_Ofs0.685.png,identical,,,identical,,0,0
Depth_Clamp,depth_equal_Ofs0.822.png,identical,,,identical,,0,0
Depth_Clamp,depth_equal_Ofs3.015.png,identical,,,identical,,0,0
Depth_Clamp,depth_equal_Ofs3.216.png,identical,,,identical,,0,0
Depth_Clamp,depth_equal_WBuf_Ofs0.685.png,identical,,,identical,,0,0
Depth_Clamp,depth_equal_WBuf_Ofs0.822.png,identical,,,identical,,0,0
Depth_Clamp,depth_equal_WBuf_Ofs3.015.png,identical,,,identical,,0,0
Depth_Clamp,depth_equal_WBuf_Ofs3.216.png,identical,,,identical,,0,0
Depth_buffer,DepthFmt_z16_Cn_FZn_M00000f.png,identical,,,identical,,0,0
Depth_buffer,DepthFmt_z16_Cn_FZn_M00000f_ZB.png,identical,,,identical,,0,0
Depth_buffer,DepthFmt_z16_Cn_FZn_M000564.png,identical,,,identical,,60,1
Depth_buffer,DepthFmt_z16_Cn_FZn_M000564_ZB.png,identical,,,identical,,0,0
Depth_buffer,DepthFmt_z16_Cn_FZn_M000ab9.png,identical,,,identical,,131,1
Depth_buffer,DepthFmt_z16_Cn_FZn_M000ab9_ZB.png,identical,,,identical,,0,0
Depth_buffer,DepthFmt_z16_Cn_FZn_M00400b.png,identical,,,identical,,916,2
Depth_buffer,DepthFmt_z16_Cn_FZn_M00400b_ZB.png,identical,,,identical,,0,0
